year,business_id,personal_id,education_level,age,tenure,firm_entry_year,firm_exit_year,first_year_treatment,treatment,base_income
2014,176,1521,low,37,9,2008,2018,2012,1,49401.42669879699
2015,176,1521,low,38,10,2008,2018,2012,1,50326.006939617015
2016,176,1521,low,39,11,2008,2018,2012,1,50969.19642226392
2017,176,1521,low,40,12,2008,2018,2012,1,51820.467177694874
2018,176,1521,low,41,13,2008,2018,2012,1,52778.12237668108
2008,176,1522,medium,44,2,2008,2018,2012,0,45130.00905882326
2009,176,1522,medium,45,3,2008,2018,2012,0,46291.391284637364
2010,176,1522,medium,46,4,2008,2018,2012,0,46957.02529137122
2011,176,1522,medium,47,5,2008,2018,2012,0,47983.18577036136
2012,176,1522,medium,48,6,2008,2018,2012,1,55872.17672558611
2013,176,1522,medium,49,7,2008,2018,2012,1,56832.242118210386
2014,176,1522,medium,50,8,2008,2018,2012,1,57537.40192474698
2015,176,1522,medium,51,9,2008,2018,2012,1,58498.98058721511
2016,176,1522,medium,52,10,2008,2018,2012,1,59378.08007792255
2017,176,1522,medium,53,11,2008,2018,2012,1,60353.79956490688
2018,176,1522,medium,54,12,2008,2018,2012,1,61321.588394925806
2008,176,1523,low,42,6,2008,2018,2012,0,41717.84162080379
2009,176,1523,low,43,7,2008,2018,2012,0,42360.93713572333
2010,176,1523,low,44,8,2008,2018,2012,0,43314.138067630134
2011,176,1523,low,45,9,2008,2018,2012,0,44286.671799520955
2012,176,1523,low,46,10,2008,2018,2012,1,52161.17685069486
2013,176,1523,low,47,11,2008,2018,2012,1,53171.50881953325
2014,176,1523,low,48,12,2008,2018,2012,1,53889.213897107365
2015,176,1523,low,49,13,2008,2018,2012,1,54760.25620911197
2016,176,1523,low,50,14,2008,2018,2012,1,55837.62960778128
2017,176,1523,low,51,15,2008,2018,2012,1,56630.305042362015
2018,176,1523,low,52,16,2008,2018,2012,1,57554.02405440842
2008,176,1524,medium,34,3,2008,2018,2012,0,41942.73172467957
2009,176,1524,medium,35,4,2008,2018,2012,0,42942.709747889116
2010,176,1524,medium,36,5,2008,2018,2012,0,43663.49230773659
2011,176,1524,medium,37,6,2008,2018,2012,0,44604.17260846019
2012,176,1524,medium,38,7,2008,2018,2012,1,52285.17628286534
2013,176,1524,medium,39,8,2008,2018,2012,1,53387.242831957694
2014,176,1524,medium,40,9,2008,2018,2012,1,54443.15796230033
2015,176,1524,medium,41,10,2008,2018,2012,1,55254.641633623476
2016,176,1524,medium,42,11,2008,2018,2012,1,56057.60816088967
2017,176,1524,medium,43,12,2008,2018,2012,1,57192.94647090766
2018,176,1524,medium,44,13,2008,2018,2012,1,57963.85105830177
2008,176,1525,high,41,5,2008,2018,2012,0,50069.37506242147
2009,176,1525,high,42,6,2008,2018,2012,0,50885.66877893186
2010,176,1525,high,43,7,2008,2018,2012,0,51718.820208842284
2011,176,1525,high,44,8,2008,2018,2012,0,52783.50049552612
2012,176,1525,high,45,9,2008,2018,2012,1,60462.533843749276
2013,176,1525,high,46,10,2008,2018,2012,1,61290.510961432294
2014,176,1525,high,47,11,2008,2018,2012,1,62459.9350870814
2015,176,1525,high,48,12,2008,2018,2012,1,63260.453030617995
2016,176,1525,high,49,13,2008,2018,2012,1,64239.380235114324
2017,176,1525,high,50,14,2008,2018,2012,1,65088.136443175244
2018,176,1525,high,51,15,2008,2018,2012,1,66064.3476270977
2008,176,1526,high,42,3,2008,2018,2012,0,49698.847883162416
2009,176,1526,high,43,4,2008,2018,2012,0,50631.13653361478
2010,176,1526,high,44,5,2008,2018,2012,0,51530.08298099396
2011,176,1526,high,45,6,2008,2018,2012,0,52431.43155038713
2012,176,1526,high,46,7,2008,2018,2012,1,60193.2953427194
2013,176,1526,high,47,8,2008,2018,2012,1,61266.343732221416
2014,176,1526,high,48,9,2008,2018,2012,1,62229.107544387254
2015,176,1526,high,49,10,2008,2018,2012,1,62981.948192771655
2016,176,1526,high,50,11,2008,2018,2012,1,63858.63313025537
2017,176,1526,high,51,12,2008,2018,2012,1,64836.405204194234
2018,176,1526,high,52,13,2008,2018,2012,1,65828.45448725746
2008,176,1527,medium,25,4,2008,2018,2012,0,38942.43095750776
2009,176,1527,medium,26,5,2008,2018,2012,0,40183.52777865768
2010,176,1527,medium,27,6,2008,2018,2012,0,40720.08540582443
2011,176,1527,medium,28,7,2008,2018,2012,0,41692.92925472762
2012,176,1527,medium,29,8,2008,2018,2012,1,49763.4080296069
2013,176,1527,medium,30,9,2008,2018,2012,1,50646.75318526039
2014,176,1527,medium,31,10,2008,2018,2012,1,51537.998751529994
2015,176,1527,medium,32,11,2008,2018,2012,1,52281.45644405605
2016,176,1527,medium,33,12,2008,2018,2012,1,53200.43395860812
2017,176,1527,medium,34,13,2008,2018,2012,1,54064.35804270386
2018,176,1527,medium,35,14,2008,2018,2012,1,55017.98069803653
2008,176,1528,medium,37,3,2008,2018,2012,0,43038.27463149482
2009,176,1528,medium,38,4,2008,2018,2012,0,43813.87271296071
2010,176,1528,medium,39,5,2008,2018,2012,0,44625.18121527593
2011,176,1528,medium,40,6,2008,2018,2012,0,45816.92196043476
2012,176,1528,medium,41,7,2008,2018,2012,1,53581.983380615864
2013,176,1528,medium,42,8,2008,2018,2012,1,54574.80869472432
2014,176,1528,medium,43,9,2008,2018,2012,1,55369.085651585105
2015,176,1528,medium,44,10,2008,2018,2012,1,56354.27958505501
2016,176,1528,medium,45,11,2008,2018,2012,1,57432.61890588636
2017,176,1528,medium,46,12,2008,2018,2012,1,57985.671353326565
2018,176,1528,medium,47,13,2008,2018,2012,1,58922.2076969167
2008,176,1529,medium,24,4,2008,2018,2012,0,38609.92615633813
2009,176,1529,medium,25,5,2008,2018,2012,0,39810.41792751168
2010,176,1529,medium,26,6,2008,2018,2012,0,40498.19240866443
2011,176,1529,medium,27,7,2008,2018,2012,0,41488.74775606098
2012,176,1529,medium,28,8,2008,2018,2012,1,49035.617456203654
2013,176,1529,medium,29,9,2008,2018,2012,1,50237.44588071991
2014,176,1529,medium,30,10,2008,2018,2012,1,51063.91898508217
2015,176,1529,medium,31,11,2008,2018,2012,1,52138.86097868929
2016,176,1529,medium,32,12,2008,2018,2012,1,52965.87608578241
2017,176,1529,medium,33,13,2008,2018,2012,1,53758.02886634866
2018,176,1529,medium,34,14,2008,2018,2012,1,54857.98192448329
2008,176,1530,medium,43,3,2008,2018,2012,0,45267.16284579131
2009,176,1530,medium,44,4,2008,2018,2012,0,46150.56888493421
2010,176,1530,medium,45,5,2008,2018,2012,0,46976.249293354784
2011,176,1530,medium,46,6,2008,2018,2012,0,47772.27166773624
2012,176,1530,medium,47,7,2008,2018,2012,1,55723.20761965026
2013,176,1530,medium,48,8,2008,2018,2012,1,56558.32847437719
2014,176,1530,medium,49,9,2008,2018,2012,1,57522.130489397656
2015,176,1530,medium,50,10,2008,2018,2012,1,58340.53702917466
2016,176,1530,medium,51,11,2008,2018,2012,1,59283.03201715317
2017,176,1530,medium,52,12,2008,2018,2012,1,60414.35487613719
2018,176,1530,medium,53,13,2008,2018,2012,1,61131.09404457666
2008,176,1531,medium,24,4,2008,2018,2012,0,38657.01272657879
2009,176,1531,medium,25,5,2008,2018,2012,0,39489.9748277199
2010,176,1531,medium,26,6,2008,2018,2012,0,40490.019328884606
2011,176,1531,medium,27,7,2008,2018,2012,0,41474.53589747903
2012,176,1531,medium,28,8,2008,2018,2012,1,49313.670532275726
2013,176,1531,medium,29,9,2008,2018,2012,1,50194.60373399353
2014,176,1531,medium,30,10,2008,2018,2012,1,51142.55660458826
2015,176,1531,medium,31,11,2008,2018,2012,1,52039.428954596115
2016,176,1531,medium,32,12,2008,2018,2012,1,52970.528348997665
2017,176,1531,medium,33,13,2008,2018,2012,1,53873.19262453857
2018,176,1531,medium,34,14,2008,2018,2012,1,54691.142974268114
2008,176,1532,low,44,5,2008,2018,2012,0,41936.14057507969
2009,176,1532,low,45,6,2008,2018,2012,0,42850.082062834306
2010,176,1532,low,46,7,2008,2018,2012,0,43806.02704771186
2011,176,1532,low,47,8,2008,2018,2012,0,44762.11554231851
2012,176,1532,low,48,9,2008,2018,2012,1,52516.31265472934
2013,176,1532,low,49,10,2008,2018,2012,1,53433.627204718236
2014,176,1532,low,50,11,2008,2018,2012,1,54268.6545276271
2015,176,1532,low,51,12,2008,2018,2012,1,55100.47454819968
2016,176,1532,low,52,13,2008,2018,2012,1,56026.216652985466
2017,176,1532,low,53,14,2008,2018,2012,1,56949.628100298934
2018,176,1532,low,54,15,2008,2018,2012,1,57883.42315441921
2008,176,1533,high,25,6,2008,2018,2012,0,44595.98822437138
2009,176,1533,high,26,7,2008,2018,2012,0,45342.8661249842
2010,176,1533,high,27,8,2008,2018,2012,0,46351.76832700431
2011,176,1533,high,28,9,2008,2018,2012,0,47333.78411043859
2012,176,1533,high,29,10,2008,2018,2012,1,55067.014323186246
2013,176,1533,high,30,11,2008,2018,2012,1,56000.812028421926
2014,176,1533,high,31,12,2008,2018,2012,1,56817.99414340922
2015,176,1533,high,32,13,2008,2018,2012,1,57754.748093872375
2016,176,1533,high,33,14,2008,2018,2012,1,58886.99367198683
2017,176,1533,high,34,15,2008,2018,2012,1,59700.499196490964
2018,176,1533,high,35,16,2008,2018,2012,1,60764.9555089228
2008,176,1534,medium,28,4,2008,2018,2012,0,40026.299831519726
2009,176,1534,medium,29,5,2008,2018,2012,0,41150.84231286249
2010,176,1534,medium,30,6,2008,2018,2012,0,41827.11770094982
2011,176,1534,medium,31,7,2008,2018,2012,0,42749.882646679915
2012,176,1534,medium,32,8,2008,2018,2012,1,50972.23109325816
2013,176,1534,medium,33,9,2008,2018,2012,1,51516.49437748273
2014,176,1534,medium,34,10,2008,2018,2012,1,52658.6668381206
2015,176,1534,medium,35,11,2008,2018,2012,1,53396.80089034636
2016,176,1534,medium,36,12,2008,2018,2012,1,54192.30607473349
2017,176,1534,medium,37,13,2008,2018,2012,1,55056.930062838816
2018,176,1534,medium,38,14,2008,2018,2012,1,56110.51836595639
2008,176,1535,low,37,4,2008,2018,2012,0,39137.64896546165
2009,176,1535,low,38,5,2008,2018,2012,0,40120.4455198741
2010,176,1535,low,39,6,2008,2018,2012,0,40859.547548043134
2011,176,1535,low,40,7,2008,2018,2012,0,41985.44122617109
2012,176,1535,low,41,8,2008,2018,2012,1,49695.75549164843
2013,176,1535,low,42,9,2008,2018,2012,1,50743.99144326202
2014,176,1535,low,43,10,2008,2018,2012,1,51511.62064691109
2015,176,1535,low,44,11,2008,2018,2012,1,52672.58790482242
2016,176,1535,low,45,12,2008,2018,2012,1,53239.00921637305
2017,176,1535,low,46,13,2008,2018,2012,1,54321.70550246356
2018,176,1535,low,47,14,2008,2018,2012,1,55305.94082342054
2008,176,1536,medium,49,5,2008,2018,2012,0,47735.88856151711
2009,176,1536,medium,50,6,2008,2018,2012,0,48475.31694798567
2010,176,1536,medium,51,7,2008,2018,2012,0,49326.02546675193
2011,176,1536,medium,52,8,2008,2018,2012,0,50478.13915011824
2012,176,1536,medium,53,9,2008,2018,2012,1,58287.63278539819
2013,176,1536,medium,54,10,2008,2018,2012,1,59092.82819206518
2014,176,1536,medium,55,11,2008,2018,2012,1,60181.77972485357
2015,176,1536,medium,56,12,2008,2018,2012,1,60943.72978342335
2016,176,1536,medium,57,13,2008,2018,2012,1,61834.26183421315
2017,176,1536,medium,58,14,2008,2018,2012,1,62713.33213786467
2018,176,1536,medium,59,15,2008,2018,2012,1,63624.05426800164
2008,176,1537,medium,32,4,2008,2018,2012,0,41420.45005953999
2009,176,1537,medium,33,5,2008,2018,2012,0,42432.83071756213
2010,176,1537,medium,34,6,2008,2018,2012,0,43455.06362382555
2011,176,1537,medium,35,7,2008,2018,2012,0,44060.32705532368
2012,176,1537,medium,36,8,2008,2018,2012,1,52065.899333620575
2013,176,1537,medium,37,9,2008,2018,2012,1,52983.594676724395
2014,176,1537,medium,38,10,2008,2018,2012,1,53946.45627276651
2015,176,1537,medium,39,11,2008,2018,2012,1,54898.83231156063
2016,176,1537,medium,40,12,2008,2018,2012,1,55684.06379006954
2017,176,1537,medium,41,13,2008,2018,2012,1,56536.29128000613
2018,176,1537,medium,42,14,2008,2018,2012,1,57557.807059780804
2008,176,1538,high,31,2,2008,2018,2012,0,45485.99023780917
2009,176,1538,high,32,3,2008,2018,2012,0,46335.60047373587
2010,176,1538,high,33,4,2008,2018,2012,0,47709.03744751954
2011,176,1538,high,34,5,2008,2018,2012,0,48269.2121833385
2012,176,1538,high,35,6,2008,2018,2012,1,56208.62746774104
2013,176,1538,high,36,7,2008,2018,2012,1,57204.381584755174
2014,176,1538,high,37,8,2008,2018,2012,1,58084.699425912564
2015,176,1538,high,38,9,2008,2018,2012,1,59038.52383057402
2016,176,1538,high,39,10,2008,2018,2012,1,59943.76297471805
2017,176,1538,high,40,11,2008,2018,2012,1,60605.7545542106
2018,176,1538,high,41,12,2008,2018,2012,1,61776.92806778651
2008,176,1539,medium,23,5,2008,2018,2012,0,38651.070987095896
2009,176,1539,medium,24,6,2008,2018,2012,0,39537.80156477602
2010,176,1539,medium,25,7,2008,2018,2012,0,40442.25181443416
2011,176,1539,medium,26,8,2008,2018,2012,0,41076.771064392145
2012,176,1539,medium,27,9,2008,2018,2012,1,49179.007701027156
2013,176,1539,medium,28,10,2008,2018,2012,1,50003.34246028852
2014,176,1539,medium,29,11,2008,2018,2012,1,50888.93864733347
2015,176,1539,medium,30,12,2008,2018,2012,1,51851.21223993176
2016,176,1539,medium,31,13,2008,2018,2012,1,52882.54521507811
2017,176,1539,medium,32,14,2008,2018,2012,1,53728.71932778728
2018,176,1539,medium,33,15,2008,2018,2012,1,54643.74746644216
2008,176,1540,medium,38,2,2008,2018,2012,0,43055.366720284794
2009,176,1540,medium,39,3,2008,2018,2012,0,44037.62977791911
2010,176,1540,medium,40,4,2008,2018,2012,0,44880.09503846592
2011,176,1540,medium,41,5,2008,2018,2012,0,45894.91235890462
2012,176,1540,medium,42,6,2008,2018,2012,1,53769.56595442991
2013,176,1540,medium,43,7,2008,2018,2012,1,54615.98176227271
2014,176,1540,medium,44,8,2008,2018,2012,1,55419.87067493664
2015,176,1540,medium,45,9,2008,2018,2012,1,56427.298990449046
2016,176,1540,medium,46,10,2008,2018,2012,1,57324.24527033914
2017,176,1540,medium,47,11,2008,2018,2012,1,58211.93339870721
2018,176,1540,medium,48,12,2008,2018,2012,1,59052.41369368636
2008,177,1541,low,28,5,2008,2015,2009,0,36284.54580189219
2009,177,1541,low,29,6,2008,2015,2009,1,44282.23703997276
2010,177,1541,low,30,7,2008,2015,2009,1,45064.23053320674
2011,177,1541,low,31,8,2008,2015,2009,1,46024.822972473514
2012,177,1541,low,32,9,2008,2015,2009,1,47008.68679358583
2013,177,1541,low,33,10,2008,2015,2009,1,47894.14880392604
2014,177,1541,low,34,11,2008,2015,2009,1,48634.27326896258
2015,177,1541,low,35,12,2008,2015,2009,1,49679.85247053436
2008,177,1542,medium,31,4,2008,2015,2009,0,41353.18814020302
2009,177,1542,medium,32,5,2008,2015,2009,1,49117.559551606435
2010,177,1542,medium,33,6,2008,2015,2009,1,49922.541175444894
2011,177,1542,medium,34,7,2008,2015,2009,1,50980.749464123175
2012,177,1542,medium,35,8,2008,2015,2009,1,51969.91880378891
2013,177,1542,medium,36,9,2008,2015,2009,1,52736.33565146047
2014,177,1542,medium,37,10,2008,2015,2009,1,53376.84430100329
2015,177,1542,medium,38,11,2008,2015,2009,1,54511.681307873856
2008,177,1543,medium,49,2,2008,2015,2009,0,47084.87876228402
2009,177,1543,medium,50,3,2008,2015,2009,1,54643.60615703969
2010,177,1543,medium,51,4,2008,2015,2009,1,55843.71155079843
2011,177,1543,medium,52,5,2008,2015,2009,1,56629.68782637275
2012,177,1543,medium,53,6,2008,2015,2009,1,57681.54384618572
2013,177,1543,medium,54,7,2008,2015,2009,1,58442.884396820424
2014,177,1543,medium,55,8,2008,2015,2009,1,59384.3225718717
2015,177,1543,medium,56,9,2008,2015,2009,1,60285.99926394207
2008,177,1544,low,26,4,2008,2015,2009,0,35471.41106880059
2009,177,1544,low,27,5,2008,2015,2009,1,43344.71040457243
2010,177,1544,low,28,6,2008,2015,2009,1,44110.09028673888
2011,177,1544,low,29,7,2008,2015,2009,1,45073.687547303954
2012,177,1544,low,30,8,2008,2015,2009,1,45999.3419546687
2013,177,1544,low,31,9,2008,2015,2009,1,47023.03577226285
2014,177,1544,low,32,10,2008,2015,2009,1,47848.43254377027
2015,177,1544,low,33,11,2008,2015,2009,1,48634.24097177102
2008,177,1545,low,49,5,2008,2015,2009,0,43608.03046812387
2009,177,1545,low,50,6,2008,2015,2009,1,51665.47472191614
2010,177,1545,low,51,7,2008,2015,2009,1,52452.517621578954
2011,177,1545,low,52,8,2008,2015,2009,1,53475.31941940568
2012,177,1545,low,53,9,2008,2015,2009,1,54294.4213773093
2013,177,1545,low,54,10,2008,2015,2009,1,55346.01059062478
2014,177,1545,low,55,11,2008,2015,2009,1,56026.29841242147
2015,177,1545,low,56,12,2008,2015,2009,1,57143.87631124233
2008,177,1546,medium,50,4,2008,2015,2009,0,47898.34764405626
2009,177,1546,medium,51,5,2008,2015,2009,1,55655.9603356888
2010,177,1546,medium,52,6,2008,2015,2009,1,56512.16672008863
2011,177,1546,medium,53,7,2008,2015,2009,1,57692.76880564908
2012,177,1546,medium,54,8,2008,2015,2009,1,58309.73713745938
2013,177,1546,medium,55,9,2008,2015,2009,1,59330.63828007424
2014,177,1546,medium,56,10,2008,2015,2009,1,60234.535686073454
2015,177,1546,medium,57,11,2008,2015,2009,1,61101.00044457479
2008,177,1547,low,24,2,2008,2015,2009,0,34278.134343936945
2009,177,1547,low,25,3,2008,2015,2009,1,42006.94292922434
2010,177,1547,low,26,4,2008,2015,2009,1,43193.30652257108
2011,177,1547,low,27,5,2008,2015,2009,1,43817.548144653294
2012,177,1547,low,28,6,2008,2015,2009,1,44785.606661598395
2013,177,1547,low,29,7,2008,2015,2009,1,45556.182309660435
2014,177,1547,low,30,8,2008,2015,2009,1,46704.611310584754
2015,177,1547,low,31,9,2008,2015,2009,1,47688.81108788125
2008,177,1548,medium,26,2,2008,2015,2009,0,39100.81419361375
2009,177,1548,medium,27,3,2008,2015,2009,1,46913.472103548585
2010,177,1548,medium,28,4,2008,2015,2009,1,47662.885792304514
2011,177,1548,medium,29,5,2008,2015,2009,1,48600.17194350567
2012,177,1548,medium,30,6,2008,2015,2009,1,49467.70955540334
2013,177,1548,medium,31,7,2008,2015,2009,1,50278.68493126998
2014,177,1548,medium,32,8,2008,2015,2009,1,51270.451926547335
2015,177,1548,medium,33,9,2008,2015,2009,1,52290.87614801144
2008,177,1549,low,23,4,2008,2015,2009,0,34263.30159794125
2009,177,1549,low,24,5,2008,2015,2009,1,42021.90130689972
2010,177,1549,low,25,6,2008,2015,2009,1,43024.69966806513
2011,177,1549,low,26,7,2008,2015,2009,1,44131.82179165456
2012,177,1549,low,27,8,2008,2015,2009,1,44778.17961044539
2013,177,1549,low,28,9,2008,2015,2009,1,45802.800782737664
2014,177,1549,low,29,10,2008,2015,2009,1,46711.63780679965
2015,177,1549,low,30,11,2008,2015,2009,1,47675.80009976695
2008,177,1550,low,41,3,2008,2015,2009,0,40423.46048410626
2009,177,1550,low,42,4,2008,2015,2009,1,48340.02183908387
2010,177,1550,low,43,5,2008,2015,2009,1,49185.13209111286
2011,177,1550,low,44,6,2008,2015,2009,1,50005.54705423007
2012,177,1550,low,45,7,2008,2015,2009,1,51090.140209016135
2013,177,1550,low,46,8,2008,2015,2009,1,51723.6276123513
2014,177,1550,low,47,9,2008,2015,2009,1,52878.125719099626
2015,177,1550,low,48,10,2008,2015,2009,1,53814.40926945413
2008,177,1551,low,48,5,2008,2015,2009,0,43583.6746454025
2009,177,1551,low,49,6,2008,2015,2009,1,51174.58078812049
2010,177,1551,low,50,7,2008,2015,2009,1,52093.98088193257
2011,177,1551,low,51,8,2008,2015,2009,1,53055.332796584946
2012,177,1551,low,52,9,2008,2015,2009,1,53947.87359479879
2013,177,1551,low,53,10,2008,2015,2009,1,54933.46231822478
2014,177,1551,low,54,11,2008,2015,2009,1,55802.24641173901
2015,177,1551,low,55,12,2008,2015,2009,1,56614.81178258595
2008,177,1552,high,47,5,2008,2015,2009,0,51990.191458760375
2009,177,1552,high,48,6,2008,2015,2009,1,59993.33207846519
2010,177,1552,high,49,7,2008,2015,2009,1,60673.380409003636
2011,177,1552,high,50,8,2008,2015,2009,1,61676.63011864738
2012,177,1552,high,51,9,2008,2015,2009,1,62655.47233026509
2013,177,1552,high,52,10,2008,2015,2009,1,63393.333126222526
2014,177,1552,high,53,11,2008,2015,2009,1,64045.90388536535
2015,177,1552,high,54,12,2008,2015,2009,1,65444.65764535018
2008,177,1553,high,32,4,2008,2015,2009,0,46497.95267980307
2009,177,1553,high,33,5,2008,2015,2009,1,54274.24330701397
2010,177,1553,high,34,6,2008,2015,2009,1,55392.041930331354
2011,177,1553,high,35,7,2008,2015,2009,1,56179.16918430303
2012,177,1553,high,36,8,2008,2015,2009,1,56996.51851114254
2013,177,1553,high,37,9,2008,2015,2009,1,58036.9728741034
2014,177,1553,high,38,10,2008,2015,2009,1,58905.15531822112
2015,177,1553,high,39,11,2008,2015,2009,1,59738.68111856126
2008,177,1554,high,43,3,2008,2015,2009,0,50023.038723697275
2009,177,1554,high,44,4,2008,2015,2009,1,57897.38604224086
2010,177,1554,high,45,5,2008,2015,2009,1,58973.555213548025
2011,177,1554,high,46,6,2008,2015,2009,1,59675.16435222883
2012,177,1554,high,47,7,2008,2015,2009,1,60620.2493419521
2013,177,1554,high,48,8,2008,2015,2009,1,61610.11542946996
2014,177,1554,high,49,9,2008,2015,2009,1,62645.88832873163
2015,177,1554,high,50,10,2008,2015,2009,1,63413.289998652544
2008,177,1555,medium,37,2,2008,2015,2009,0,42808.81732469453
2009,177,1555,medium,38,3,2008,2015,2009,1,50660.220899974134
2010,177,1555,medium,39,4,2008,2015,2009,1,51640.643686793206
